location,fire_age4,fire_age3,fire_age2,fire_age1,fire_age0,Herbs,Shrub,Treed broadleaf,Treed conifer,Treed mixed,Water,Bryoid,Rock,year,week,n_days_effort,Barren-ground Caribou,gray_wolf,grizzly_bear,Muskox,camera,cluster,elevation,esker_camera_distances
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,47,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,48,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,48,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,49,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,49,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,50,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,50,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,51,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,51,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,52,5,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,52,5,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,1,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,1,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,2,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,2,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,3,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,3,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,4,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,4,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,5,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,5,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,6,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,6,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,7,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,7,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,8,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,8,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,9,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,9,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,10,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,10,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,11,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,11,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,12,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,12,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,13,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,13,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,14,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,14,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,15,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,15,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,16,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,16,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,17,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,17,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,18,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,18,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,19,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,19,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,20,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,20,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,21,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,21,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,22,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,22,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,23,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,23,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,24,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,24,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,25,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,25,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,38,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,38,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,39,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,39,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,40,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,40,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,41,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,41,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,42,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,42,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,43,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2021,43,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,31,7,0,0,0,3,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,31,7,0,0,0,3,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,32,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,32,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,33,2,0,0,0,2,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,33,2,0,0,0,2,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,52,2,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,52,2,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,29,7,0,0,0,2,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,29,7,0,0,0,2,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,26,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,26,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,27,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,27,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,28,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,28,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,30,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-022-06,0.11666666666666667,0,0,0,0.8833333333333333,0.047619047619047616,0.5059523809523809,0.19047619047619047,0.07738095238095238,0,0.17857142857142858,0,0,2022,30,7,0,0,0,0,06,BIO-TDN-022,356.61285400390625,2270.662109375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,26,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,28,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,29,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,30,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,27,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2021,47,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2021,48,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2021,49,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2021,50,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2021,51,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2021,52,5,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,1,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,2,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,31,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,32,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,33,4,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2022,52,2,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
BIO-TDN-024-01,0,0,1,0,0,0.029787234042553193,0.08936170212765958,0.029787234042553193,0.8382978723404255,0.01276595744680851,0,0,0,2021,46,7,0,0,0,0,01,BIO-TDN-024,234.75006103515625,39302.484375
